timestamp,tweet_text,all_hashtags,followers_count,sentaiment_score
4/29/2020 9:25,b'https://t.co/TOwSDNhZI3 Coronavirus likely hammered United States economy in first quarter  #Corona #CoronavirusUSA #coronadeutschland #CoronaVirusDE #Coronavirustruth #coronavirusdeutschland #CoronaWillEndSoon #CoronaInPakistan https://t.co/9PitXciffH',"['Corona', 'CoronavirusUSA', 'coronadeutschland', 'CoronaVirusDE', 'Coronavirustruth', 'coronavirusdeutschland', 'CoronaWillEndSoon', 'CoronaInPakistan']",1017,0.125
4/29/2020 9:21,"b'1,967,705 people are currently infected with the Coronavirus #COVID\xe3\x83\xbc19 #CoronaVirusChallenge #Coronavid19 #Coronavirus #COVID19 #Corona #coronvirusuk #cornoravirus #COVID2019 #CarnivalPanorama #CoronavirusUSA'","['COVIDー19', 'CoronaVirusChallenge', 'Coronavid19', 'Coronavirus', 'COVID19', 'Corona', 'coronvirusuk', 'cornoravirus', 'COVID2019', 'CarnivalPanorama', 'CoronavirusUSA']",21,0
4/29/2020 9:10,b'#Trumpolini considers collectively punishing people living in Democrat governed states. https://t.co/i9uO9yNSEq #fascism #coronavirusUSA #COVID19',"['Trumpolini', 'fascism', 'coronavirusUSA', 'COVID19']",4796,0
4/29/2020 9:06,"b'#coronavirus #treatment #healthcare If you have fully recovered from #COVID-19, you may be able to help patients currently fighting the #infection by #donating your #plasma.   #CoronavirusPandemic  #CoronavirusUSA   https://t.co/qjNGFjpFMd'","['coronavirus', 'treatment', 'healthcare', 'COVID', 'infection', 'donating', 'plasma', 'CoronavirusPandemic', 'CoronavirusUSA']",91,0.25
4/29/2020 9:03,b'2/ #CoronavirusUSA @NYSE #sp500 #April28th (light negative) #StayHome #StayAtHome https://t.co/HQl9RQuIIr',"['CoronavirusUSA', 'sp500', 'April28th', 'StayHome', 'StayAtHome']",245,0.05
4/29/2020 8:55,b'US corporatist #fascism keeps the snouts at the trough well fed while ordinary people suffer. https://t.co/CNTLNP3jz5 #coronavirusUSA #coronavirusrorts',"['fascism', 'coronavirusUSA', 'coronavirusrorts']",4796,-0.25
4/29/2020 8:45,"b'Probably the nature has given us time to stop and introspect ourselves and become more responsible living thing on the planet, more like a warning. #COVID\xe3\x83\xbc19 #Corona #CoronavirusUSA #StayHomeStaySafe #DonaldTrump #naturewarning #QuarantineLife #GoCoronaGo #introspect #saveEarth'","['COVIDー19', 'Corona', 'CoronavirusUSA', 'StayHomeStaySafe', 'DonaldTrump', 'naturewarning', 'QuarantineLife', 'GoCoronaGo', 'introspect', 'saveEarth']",1,0.4
4/29/2020 8:42,"b""It's #Wednesday - time for a good #read! Try our Old Testament in a Year, with photos, maps, daily readings &amp; insights  29 April. Joshua builds an altar at Mt Ebal (pic)  Find todays feature + catch up @ https://t.co/NcU5zOElKy  #Coronavirus #CoronavirusScotland #CoronavirusUSA https://t.co/dYaV46ckAW""","['Wednesday', 'read', 'Coronavirus', 'CoronavirusScotland', 'CoronavirusUSA']",861,0.325
4/29/2020 8:30,b'@realDonaldTrump Always an excuse always an excuse.Hold your hands up and admit your a failure! #CoronavirusUSA',['CoronavirusUSA'],260,-0.222916667
4/29/2020 8:29,"b'Here\xe2\x80\x99s a minor recap of the Trenton, NJ \xe2\x80\x9cFreedom\xe2\x80\x9d rally. Below you will see the COVID-19 SOLUTION. It\xe2\x80\x99s a good thing he made this sign or else we\xe2\x80\x99d never know how to overcome this global health crisis. #COVID19 #NewJersey #pandemic #Quarantine  #njunemployment #CoronavirusUSA https://t.co/VJBKkP0sYm'","['COVID19', 'NewJersey', 'pandemic', 'Quarantine', 'njunemployment', 'CoronavirusUSA']",67,0.216666667
4/29/2020 8:27,"b""@realDonaldTrump That's another downright lie from Trump!  https://t.co/2cmV9Rzk2r  #CoronavirusUSA #Covid19USA @realDonaldTrump https://t.co/pZM4spoHTm""","['CoronavirusUSA', 'Covid19USA']",101,0
4/29/2020 8:25,b'This is a pretty serious development\xf0\x9f\x91\x87. The implications are pretty significant #MAGA #Trump2020 #Trump2020Landslide #KAG #KAG2020 #coronavirus #COVID19US #CoronavirusOutbreak #Covid19 #Covid19usa #COVID_19 #CoronavirusUSA #workingfromhome #opencalifornianow #OPENAMERICANOW https://t.co/lxjYTsAs5Z',"['MAGA', 'Trump2020', 'Trump2020Landslide', 'KAG', 'KAG2020', 'coronavirus', 'COVID19US', 'CoronavirusOutbreak', 'Covid19', 'Covid19usa', 'COVID_19', 'CoronavirusUSA', 'workingfromhome', 'opencalifornianow', 'OPENAMERICANOW']",2741,0.135416667
4/29/2020 8:25,b'Coronavirus death toll in US now exceeds that of Vietnam War  https://t.co/HBDjCxGyRu  #PenceIsAnIdiot #Pencedemic #trumpcovidfails #coronavirus #HealthcareHeroes #CoronavirusPandemic #CoronavirusUSA #pandemic',"['PenceIsAnIdiot', 'Pencedemic', 'trumpcovidfails', 'coronavirus', 'HealthcareHeroes', 'CoronavirusPandemic', 'CoronavirusUSA', 'pandemic']",11,0
4/29/2020 8:24,b'Mark my words; #Trump is going to postpone the elections until further notice because of the #CoronavirusUSA',"['Trump', 'CoronavirusUSA']",251,0
4/29/2020 8:23,"b'CNBC\xe2\x80\x99s Hadley Gamble covering a potential inquiry into #covid19, and the extent to which it should be political.  I\xe2\x80\x99m not really sure how any inquiry could be apolitical.    @_HadleyGamble #coronavirus #coronavirusuk #CoronavirusUSA #CoronavirusPandemic #CoronavirusLockdown https://t.co/iiczfRr9Ha'","['covid19', 'coronavirus', 'coronavirusuk', 'CoronavirusUSA', 'CoronavirusPandemic', 'CoronavirusLockdown']",136,-0.083333333
4/29/2020 8:22,b'@bayanwang #COVID19 #CoronavirusUSA @YouTube #coronavirus #SocialDistancing   How are their views different from those of this coronavirus-infected doctor in New York City?  https://t.co/CjKDu1O7JE',"['COVID19', 'CoronavirusUSA', 'coronavirus', 'SocialDistancing']",135718,0.068181818
4/29/2020 8:02,b'dr musk was as wrong as #DrTrump - #COVID19usa #coronavirususa 1 million infected &amp; at least 60k dead so far &amp; nowhere close to zero new infections https://t.co/TLmoCbdA45',"['DrTrump', 'COVID19usa', 'coronavirususa']",41,-0.152727273
4/29/2020 7:46,b'@Paul_VanDerMeer @redhed67 Compared to 60 million...?  1.8% versus 18%.  #coronavirus #coronavirusUSA',"['coronavirus', 'coronavirusUSA']",1328,0
4/29/2020 7:44,b'We need to be scientific and not superstitious/blind faith #coronavirusindia #CoronaVirusUpdate #COVID19indonesia #COVID2019 #coronavirususa #coronavirusuk #StayAtHome #COVID2019india #JanataCurfew @WHO @MoHFW_INDIA @krishnadgoap @AndhraPradeshCM @ysjagan @ncbn @OfficeofUT @POTUS https://t.co/cL8CHAuUXc',"['coronavirusindia', 'CoronaVirusUpdate', 'COVID19indonesia', 'COVID2019', 'coronavirususa', 'coronavirusuk', 'StayAtHome', 'COVID2019india', 'JanataCurfew']",2,0
4/29/2020 7:32,"b'US death toll from coronavirus approaches 60,000@Worldometers @JohnsHopkinsIH @WHO #CoronavirusPandemic #USA #CoronavirusUSA  https://t.co/08ha4WxhwA https://t.co/lDzFOQeIp5'","['CoronavirusPandemic', 'USA', 'CoronavirusUSA']",3664,0
4/29/2020 7:28,b'Waiting for Corona20/21 scenarios!  #COVIDIOT #coronavirusUSA',"['COVIDIOT', 'coronavirusUSA']",85,0
4/29/2020 7:18,"b'#coronavirusus The number of people infected by the coronavirus in the United States crossed one million and the fatalities jumped to nearly 59,000 #CoronaVirus #Covid19 #pandemic #InfectiousDisease #CoronaVirusUpdate #usa #coronavirususa'","['coronavirusus', 'CoronaVirus', 'Covid19', 'pandemic', 'InfectiousDisease', 'CoronaVirusUpdate', 'usa', 'coronavirususa']",3029,0.1
4/29/2020 7:16,b'#coronavirus  #COVID19  #CoronaVirusUSA   \xf0\x9f\xa4\x94...ok They might find out what a REAL SHUTDOWN looks like if they keep messing with THE PEOPLE... https://t.co/oj5YskMzRs',"['coronavirus', 'COVID19', 'CoronaVirusUSA']",1802,0.2
4/29/2020 7:10,"b'The #coronavirus #deathtoll meter they continuously show should have \xe2\x80\x9capproved by Donald J. #Trump,\xe2\x80\x9d underneath it since these deaths are due to his PURPOSEFUL inaction regarding this #pandemic. #covid19 #CoronavirusUSA'","['coronavirus', 'deathtoll', 'Trump', 'pandemic', 'covid19', 'CoronavirusUSA']",1274,-0.125
4/29/2020 7:07,b'Too little too late. 1 million death is nothing to ignore Mr Trump #TrumpPressConference #TrumpPressBriefing #TrumpOwnsEveryDeath #TrumpLiesPeopleDie #coronavirusUSA #COVID__19  https://t.co/EAgPEjG1rs',"['TrumpPressConference', 'TrumpPressBriefing', 'TrumpOwnsEveryDeath', 'TrumpLiesPeopleDie', 'coronavirusUSA', 'COVID__19']",244,-0.24375
4/29/2020 7:04,b'Since society wants to reopen and act like nothing has happened I want to know why there\xe2\x80\x99s still no Lysol or Clorox or bleach to be found.  I\xe2\x80\x99m not going to act like \xe2\x80\x9cnormal\xe2\x80\x9d when I can\xe2\x80\x99t even buy cleaning products. #coronavirususa  #ProtestLockdown  #',"['coronavirususa', 'ProtestLockdown']",12,0.175
4/29/2020 6:49,b'SHOUT OUT TO ALICIA KEYS FOR GREAT GOOD JOB SONG THAT LIFTS OUR SPIRITS. ANALYZE OUR SONG AND GIVE POINTERS. Rocky.Twyman@gmail.com LOVE TO MEET YOU AND SAY THANKS FOR YOUR LOVING SERVICE TO HUMANITY! GOD BlESS #aliciakeys #CoronavirusUSA #pandemic #CNN https://t.co/p8TkfzyfmN',"['aliciakeys', 'CoronavirusUSA', 'pandemic', 'CNN']",140,0.59
4/29/2020 6:47,b'Fresh #Shave and my #CoronaVirus message just now! https://t.co/unWSUJaaK6 #CoronavirusPandemic #CoronavirusOutbreak #CoronavirusUSA #COVID19 #Covid_19 \xe2\x98\xba\xef\xb8\x8f\xf0\x9f\xa7\x90\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x93\xbd\xef\xb8\x8f\xf0\x9f\x98\xa2 @JBVO2 @jkvodesign @HeyMo517 @ringleader1010 @TiffyLaw3 @LucyPapworth1 @_amylynnowens @elisavicario1 @Maslover72',"['Shave', 'CoronaVirus', 'CoronavirusPandemic', 'CoronavirusOutbreak', 'CoronavirusUSA', 'COVID19', 'Covid_19']",2099,0.375
4/29/2020 6:46,b'Is it just pure coincidence that the UK and USA have the worst figures with regards to coronavirus on the entire planet? #coronavirus #coronavirusuk #CoronavirusUSA #COVID19',"['coronavirus', 'coronavirusuk', 'CoronavirusUSA', 'COVID19']",310,-0.261904762
4/29/2020 6:44,b'https://t.co/jQVVO6TV3B  nightmare scenario....pray for the affected....both US and non-US citizens....  #CoronavirusUSA',['CoronavirusUSA'],8,0
4/29/2020 6:40,b'Whomever is saying to #OpenCaliforniaNow I got three words for you! #AreYouCrazy   #StayHome #SocialDistancing #WearMask #SaveLives  #COVID19 #Coronavirus #CoronavirusPandemic #CoronavirusOutbreak #CoronavirusUSA #CoronavirusOutbreak https://t.co/7LXOGBaWQa',"['OpenCaliforniaNow', 'AreYouCrazy', 'StayHome', 'SocialDistancing', 'WearMask', 'SaveLives', 'COVID19', 'Coronavirus', 'CoronavirusPandemic', 'CoronavirusOutbreak', 'CoronavirusUSA', 'CoronavirusOutbreak']",4613,0
4/29/2020 6:38,"b'FreedomMask is a highly developed N95 Mask with carbon cover. It protects your skin from infection, micro-organisms, and pollution. Buy Now: https://t.co/0G5WhyztCQ #freedommask #Masks4All #Covid_19  #COVID #COVID19 #usacovid19 #coronavirus #Corona #CoronavirusUSA #CoronaLockdown https://t.co/fWn8EKd2wL'","['freedommask', 'Masks4All', 'Covid_19', 'COVID', 'COVID19', 'usacovid19', 'coronavirus', 'Corona', 'CoronavirusUSA', 'CoronaLockdown']",11,0.1
4/29/2020 6:28,"b'Cutting through the fog, Part 12 of 12 #covid19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #COVID\xe3\x83\xbc19 #censorship #banned #tuckercarlson https://t.co/bnI5FMHaCh'","['covid19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA', 'COVIDー19', 'censorship', 'banned', 'tuckercarlson']",580,-0.6
4/29/2020 6:28,"b'#California Governor says it will take months and not weeks, before theaters can reopen in their state..  #CoronavirusUSA'","['California', 'CoronavirusUSA']",1865,0
4/29/2020 6:26,b'New coronavirus in the United States exceeded 1 million #coronavirus #CoronavirusUSA  https://t.co/39oyqfBZZ6',"['coronavirus', 'CoronavirusUSA']",1205,0.136363636
4/29/2020 6:25,"b'Cutting through the fog, Part 11 of 12 #covid19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #COVID\xe3\x83\xbc19 #censorship #banned #china https://t.co/khtDZbFUKs'","['covid19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA', 'COVIDー19', 'censorship', 'banned', 'china']",580,-0.6
4/29/2020 6:23,"b'\xe2\x80\x9cThey\'re truly alone and that\'s the most heartbreaking.""  Around 70 residents have died from #coronavirus at veterans\xe2\x80\x99 home @HolyokeSOHO in Massachusetts #CoronavirusUSA #Covid19 https://t.co/GbjxMr9si3'","['coronavirus', 'CoronavirusUSA', 'Covid19']",1061781,0.5
4/29/2020 6:22,b'@realDonaldTrump @POTUS If Trump is doing such a wonders job why do #CoronavirusUSA figures show that he is not? Governors disagree with him as so do some medical experts with integrity',['CoronavirusUSA'],3,0
4/29/2020 6:19,"b'Cutting through the fog, Part 10 of 12 #covid19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #COVID\xe3\x83\xbc19 #censorship #banned #MAGA https://t.co/ggf1m8ctwX'","['covid19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA', 'COVIDー19', 'censorship', 'banned', 'MAGA']",580,-0.6
4/29/2020 6:14,"b'Cutting through the fog, Part 9 of 12 #covid19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #COVID\xe3\x83\xbc19 #censorship #banned #AlexJones https://t.co/E89mG428Mf'","['covid19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA', 'COVIDー19', 'censorship', 'banned', 'AlexJones']",580,-0.6
4/29/2020 6:12,"b'Cutting through the fog, Part 8 of 12 #covid19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #COVID\xe3\x83\xbc19 https://t.co/UNyjZdCFQf'","['covid19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA', 'COVIDー19']",580,-0.6
4/29/2020 6:07,"b'Cutting through the fog, Part 7 of 12 #covid19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #COVID\xe3\x83\xbc19 https://t.co/e065RkLhho'","['covid19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA', 'COVIDー19']",580,-0.6
4/29/2020 6:07,b'PPP Loans Sapped by Big Businesses | The Daily Social Distancing Show https://t.co/asbJn4n0P9 via @YouTube #COVID19 #Coronavirus #COVID19US #CoronavirusPandemic #CoronavirusLockdown #CoronavirusUSA #CoronavirusOutbreak',"['COVID19', 'Coronavirus', 'COVID19US', 'CoronavirusPandemic', 'CoronavirusLockdown', 'CoronavirusUSA', 'CoronavirusOutbreak']",13241,0.011111111
4/29/2020 6:03,b'@cnn @cnni @cnnbrk @ABC  Quarantine Hilarious Diary. #Quarantinediary #COVID19 #CoronavirusUSA https://t.co/H9Sn5xVuW7',"['Quarantinediary', 'COVID19', 'CoronavirusUSA']",35,0.5
4/29/2020 6:03,"b'According to the US National Archives, 58,220 American soldiers died in the Vietnam conflict, which began in 1955 and ended in 1975.  #COVID\xe3\x83\xbc19 #CoronavirusUSA #VietnamWar  https://t.co/T5YJDU7n0N'","['COVIDー19', 'CoronavirusUSA', 'VietnamWar']",217646,0
4/29/2020 6:03,"b'Can anyone in the US do a #COVID19 test on this poor young man, both Chinese &amp; American ppl need some answers from US gov...#ChinaLiedPeopleDied #ChinaVirus #CoronavirusUSA #TrumpIsAnIdiot #TrumpLiesAmericansDie #chinazi https://t.co/IJEEVAI77b'","['COVID19', 'ChinaLiedPeopleDied', 'ChinaVirus', 'CoronavirusUSA', 'TrumpIsAnIdiot', 'TrumpLiesAmericansDie', 'chinazi']",304,-0.075
4/29/2020 6:03,"b'Cutting through the fog, Part 6 of 12 #covid19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #COVID\xe3\x83\xbc19 https://t.co/azpanb6S6P'","['covid19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA', 'COVIDー19']",580,-0.6
4/29/2020 6:01,b'Can you send me the report so I can read it over about what you say? #BeBest and tell the truth. #CoronavirusUSA https://t.co/s9hVUmryn7',"['BeBest', 'CoronavirusUSA']",677,0
4/29/2020 6:00,"b'I guess @realDonaldTrump has order his puppet @Mike_Pence not to wear a mask . How irresponsible , this is NOT the way to handle this deadly #CoronavirusUSA #Covid_19 . I hope he is going in quarantine now !'","['CoronavirusUSA', 'Covid_19']",76,-0.25
4/29/2020 5:58,"b'Cutting through the fog, Part 5 of 12 #covid19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #COVID\xe3\x83\xbc19 https://t.co/YPaEJMvHEr'","['covid19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA', 'COVIDー19']",580,-0.6
4/29/2020 5:58,b'#COVID__19 #CoronavirusUSA COVID-19 Cases Passes One Million in USA https://t.co/ZL787USHu1',"['COVID__19', 'CoronavirusUSA']",3608,0
4/29/2020 5:54,"b'Cutting through the fog, Part 4 of 12 #covid19 #coronavirus #CoronavirusPandemic #CoronavirusUSA #COVID\xe3\x83\xbc19 https://t.co/DhG3ODdgmK'","['covid19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA', 'COVIDー19']",580,-0.6
4/29/2020 5:52,"b'God bless Cuomo, but when history is written and actions are measured, Charlie Baker will be a serious subject.  #CoronavirusUSA  #coronavirus  #lincolnproject #Republicans'","['CoronavirusUSA', 'coronavirus', 'lincolnproject', 'Republicans']",8,-0.25
4/29/2020 5:52,"b'@realDonaldTrump yet again, that you do not care about anything but your re-election and nothing about us. Now, tell me, why do you think anyone would vote for you after hearing you say things like that?  #MAGA #KAG #CoronavirusUSA #COVID19USA &gt;5 https://t.co/dMQU9xWXZt'","['MAGA', 'KAG', 'CoronavirusUSA', 'COVID19USA']",7,0
4/29/2020 5:50,b'Play this delighful quiz to beat your boredum  https://t.co/K8KMNv7g87  #coronaboredom #boredinthehouse #usa #lockdown #coronavirus #CoronavirusUSA #tweetme #sharethis',"['coronaboredom', 'boredinthehouse', 'usa', 'lockdown', 'coronavirus', 'CoronavirusUSA', 'tweetme', 'sharethis']",20,0
4/29/2020 5:48,"b'Cutting through the fog, Part 3 of 12 #covid19 #coronavirus #CoronavirusPandemic #CoronavirusUSA https://t.co/YYfyzDI3rD'","['covid19', 'coronavirus', 'CoronavirusPandemic', 'CoronavirusUSA']",580,-0.6
4/29/2020 5:46,b'@realDonaldTrump I only know of one vicious griper - and sadly he can\xe2\x80\x99t hack it as leader of the free world.   #NarcissistInChief  #coronavirus  #CoronavirusUSA',"['NarcissistInChief', 'coronavirus', 'CoronavirusUSA']",8,-0.275
4/29/2020 5:41,b'@realDonaldTrump Unfortunately you are sooo factually incorrect.  #coronavirus  #CoronavirusUSA  #NarcissistInChief',"['coronavirus', 'CoronavirusUSA', 'NarcissistInChief']",8,-0.5
4/29/2020 5:41,b'@thehill These dead people? #TrumpBurialPits  #TrumpGenocide  #TrumpShitShow  #COVID19  #CoronavirusUSA  #VicePuppy @VP  @POTUS  #POtuS45EnemyOfThePeople https://t.co/exznnkMm1N',"['TrumpBurialPits', 'TrumpGenocide', 'TrumpShitShow', 'COVID19', 'CoronavirusUSA', 'VicePuppy', 'POtuS45EnemyOfThePeople']",1686,-0.2
4/29/2020 5:40,"b'""It just doesn\'t occur to them to count us.""  Native Americans are being left out of demographic data on #Covid19\xe2\x80\x99s impact in the U.S. They are categorized under the label \xe2\x80\x9cother\xe2\x80\x9d in some states #CoronavirusUSA https://t.co/IVHz9SG13a'","['Covid19', 'CoronavirusUSA']",1061781,-0.0625
4/29/2020 5:40,b'Trump ENDS briefing after reporter asks why reelect him after he lost mo... https://t.co/wNdYXtiSu0 via @YouTube #COVID19 #Coronavirus #COVID19US #CoronavirusPandemic #CoronavirusLockdown #CoronavirusUSA #CoronavirusOutbreak',"['COVID19', 'Coronavirus', 'COVID19US', 'CoronavirusPandemic', 'CoronavirusLockdown', 'CoronavirusUSA', 'CoronavirusOutbreak']",13241,0
4/29/2020 5:38,b'Last 10 days #corono cases in #USA  19th apr: 25844 20th apr :28123 21st apr : 25985 22nd apr : 29973 23rd apr : 31900  24th apr : 38958 25th apr : 35419 26th apr : 26509 27th apr : 23196 28th apr : 25409 Total :1035765  #BeSafe #CoronavirusLockdown #CoronavirusUSA',"['corono', 'USA', 'BeSafe', 'CoronavirusLockdown', 'CoronavirusUSA']",394,0
4/29/2020 5:37,b'FIND IT! WATCH IT! VERY INFORMATIVE!  Dr Fauci DEFINITELY needs to do the CORONAVIRUS briefings to the COUNTRY!  #CoronavirusUSA https://t.co/qjmmgfQsVT',['CoronavirusUSA'],1802,0.125
4/29/2020 5:31,b'9) Thanks from US Secretary of State Mike Pompeo for the #coronavirus #COVID19 aid sent by #Turkey. #CoronavirusUSA  https://t.co/nGUwYU3KxO',"['coronavirus', 'COVID19', 'Turkey', 'CoronavirusUSA']",2128,0.2
4/29/2020 5:31,b'Coronavirus: Trump orders meatpacking plants to stay open \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #CoronavirusUSA #usalockdown #foodsupplychain #warlaw https://t.co/5jWI8LxlYH https://t.co/fk2WXF4zCf',"['CoronavirusUSA', 'usalockdown', 'foodsupplychain', 'warlaw']",660,0
4/29/2020 5:29,"b'How much of an closed minded paranoid asshole do you have to be to think Maatje Benassi bought the coronavirus and spread it around the U.S but not only is it that, you begin to threaten her life including her husband. #coronavirus #COVID19 #CoronavirusUSA'","['coronavirus', 'COVID19', 'CoronavirusUSA']",25,-0.05
4/29/2020 5:25,"b'USA Real data: 4/28/20 1,012,583/58,355 Prediction: 4/29/20 1,030,806/60,729  Today we surpassed 1 million confirmed cases. With so many states set to re-open, we are going to trend up.  Well, at least all the states are telling people to wear masks now!  #COVID19 #coronavirusUSA https://t.co/b6u77uV0JD'","['COVID19', 'coronavirusUSA']",582,0.18125
4/29/2020 5:22,b'@realDonaldTrump You shld not mislead ur country and world. One shld not look at number of tests but tests per million population and by that standard USA is not even close to other nations. EVEN UAE IS DOING BETTER THAN YOU #CoronavirusUSA',['CoronavirusUSA'],42,0.125
4/29/2020 5:21,"b""@anglingdirect #fishing #fishinglife #angling #anglers #fishingcartoons #cartoons #cartoonart  \xf0\x9f\x86\x97I've g-gone c-cold\xf0\x9f\x9a\xbc fishturkey\xf0\x9f\x90\x9f\xf0\x9f\xa6\x83  #CoronavirusLockdownUK #CoronavirusLockdown #CoronavirusUSA  #coronavirus https://t.co/BiUyhHBvYC""","['fishing', 'fishinglife', 'angling', 'anglers', 'fishingcartoons', 'cartoons', 'cartoonart', 'CoronavirusLockdownUK', 'CoronavirusLockdown', 'CoronavirusUSA', 'coronavirus']",1489,0
4/29/2020 5:18,"b'@DiamondandSilk  \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 Can You Say #Karma!!! ""What Goes Around Comes Around"" #TheSunkenPlace #Hypocrites #Joke #Clowns #CoronaVirus #TrumpVirus #COVID19 #CoronavirusUSA #Pandemic https://t.co/ugJwBcAMMh'","['Karma', 'TheSunkenPlace', 'Hypocrites', 'Joke', 'Clowns', 'CoronaVirus', 'TrumpVirus', 'COVID19', 'CoronavirusUSA', 'Pandemic']",12,0
4/29/2020 5:13,b'First U.S. case of rare inflammatory syndrome linked to coronavirus https://t.co/1nnrgVLlZ4 #Covid19 #coronavirusPandemic #coronavirusUSA',"['Covid19', 'coronavirusPandemic', 'coronavirusUSA']",646,0.275
4/29/2020 5:00,"b""\xe2\x80\x9cIt feels like almost everyone is in need.\xe2\x80\x9d  Meet @SFMFoodBank's Tina Gonzales. She's helping those hit hard by the #Covid19 outbreak with pop-up food pantries in San Francisco #CoronavirusUSA #NationalVolunteerMonth https://t.co/gD1wGSVOwK""","['Covid19', 'CoronavirusUSA', 'NationalVolunteerMonth']",1061781,-0.291666667
4/29/2020 5:00,b'#FromTheCenter: U.S. coronavirus death toll exceeds Americans killed in Vietnam War as cases top 1 million | Reporting by @ReutersPolitics   #VietnamWar #CoronavirusUSA   https://t.co/uMOkv66gJ7',"['FromTheCenter', 'VietnamWar', 'CoronavirusUSA']",12461,0.15
4/29/2020 4:55,b'Thread  #CoronavirusUSA #CoronavirusOutbreak #COVID\xe3\x83\xbc19 #COVID19 #COVID19Pandemic https://t.co/8pMlmpaGbY',"['CoronavirusUSA', 'CoronavirusOutbreak', 'COVIDー19', 'COVID19', 'COVID19Pandemic']",1383,0
4/29/2020 4:55,"b""7/ Let them go without (your labor).  Let them go without (the wealth YOU generate FOR them).  Let them go.  They don't care about you. So why should you care about them?  Labor don't need capital more than capital desperately needs labor.  #CoronavirusUSA""",['CoronavirusUSA'],1383,-0.05
4/29/2020 4:54,"b'\xf0\x9f\x9a\xab This is a CT image of a patient with pneumonia from an article on ""e-cigarette pneumonia"" in the United States on September 6, 2019, which will be used to further confirm the origin of covid-19 virus. #FortDetrick #Covid19 #CoronavirusUSA \xe2\x86\x98... https://t.co/gkkBQhOhgl https://t.co/4ooyGoXKbn'","['FortDetrick', 'Covid19', 'CoronavirusUSA']",41,0
4/29/2020 4:29,b'This is what real numbers are folks ! #poland #polska #pol #European #CoronavirusUSA #Coronavirus #FlattenTheCurve #FireFauci #FireBirx #BigPharma #COVID19 #COVID #CoronaVirusHOAX #Corona #CoronavirusPandemic #FakePandemic https://t.co/iDvVROganE',"['poland', 'polska', 'pol', 'European', 'CoronavirusUSA', 'Coronavirus', 'FlattenTheCurve', 'FireFauci', 'FireBirx', 'BigPharma', 'COVID19', 'COVID', 'CoronaVirusHOAX', 'Corona', 'CoronavirusPandemic', 'FakePandemic']",896,0.125
